real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer,PREDS
0.309208,0.1374216,0.785148306,0.553442326,0.885687665,0.5624638,0.5784626,0.6293473,0.5454431,0.6770636,0.484716932,0.443740935,0.481742802,0.464003338,0.4780362,0.4621695,0.5046831,0.48520708,0.678801902,0.678016278,0.649429803,0.599604223,0.550336628,0.52081079,0.493264081,0.560103692,0.385577001,0.365804918,0.403804882,0.40346303,0.4689352,0.30668783
0.88949,0.4582733,0.400668596,0.303780961,0.322174434,0.333898,0.34433126,0.35811383,0.3081831,0.39117947,0.581445778,0.581884577,0.58958568,0.557392861,0.5943746,0.61177015,0.6209361,0.6186949,0.351095228,0.411654135,0.335867363,0.458601802,0.546023465,0.554528775,0.506425868,0.541081246,0.730544247,0.711501298,0.770039397,0.717289338,0.22883137,0.16156518
0.215375,0.09421164,0.468225757,0.510486592,0.348469505,0.7884382,0.8022513,0.76525974,0.79582334,0.71001875,0.566215961,0.527489945,0.597558903,0.537168427,0.38651434,0.3907044,0.4166097,0.4090072,0.75368965,0.70486922,0.685279909,0.674175663,0.431488136,0.413561268,0.395466709,0.472484887,0.308639857,0.328417209,0.339958102,0.353202679,0.6503094,0.29118726
0.1044867,0.0816717,0.224558694,0.301868762,0.289463232,0.22974892,0.24721259,0.28396383,0.22832313,0.27506232,0.103504764,0.197471666,0.095688938,0.169830269,0.18553877,0.20026575,0.17127763,0.17865467,0.235304461,0.302674697,0.270260816,0.309993796,0.295388342,0.279663649,0.311096449,0.269092287,0.00288634,-0.024231033,0.057744416,0.004746735,0.16371948,0.18608081
0.4751567,0.0956451,0.156677253,0.121532361,0.122131652,0.1151858,0.13698001,0.12319011,0.13099936,0.14204158,0.279649875,0.261795199,0.309709698,0.292477789,0.28500873,0.28305608,0.26777294,0.2610693,0.183599877,0.178856893,0.186376811,0.188231164,0.328631466,0.340123533,0.311498817,0.349685118,0.432519406,0.470921143,0.462658895,0.461428846,0.11692561,0.13386478
0.106305,0.3142416,0.711016368,0.407261484,0.760424975,0.47623053,0.47770387,0.48143503,0.49751326,0.5505041,0.280734613,0.230152145,0.316259989,0.288488475,0.28549692,0.28930205,0.3170454,0.29470298,0.496576565,0.510600481,0.548572407,0.583178291,0.290916898,0.262406293,0.284767963,0.317951273,0.182497194,0.163336679,0.181668104,0.19390555,0.65402454,0.27008462
0.2985548,0.0773499,0.115805672,0.140490932,0.078524947,0.15153489,0.15874787,0.14664054,0.1579111,0.15150633,0.218380019,0.24434375,0.237692559,0.207218895,0.16770776,0.17785096,0.18692721,0.18632448,0.117679821,0.121127507,0.148401085,0.230015076,0.186621517,0.169108946,0.192176182,0.172222018,0.224997334,0.235991642,0.256964938,0.199450069,0.12909453,0.14348958
0.0863801,0.1535216,0.475920678,0.301330238,0.644595051,0.30151123,0.2964244,0.3185507,0.31935757,0.34251675,0.024959895,0.070571008,0.039516829,0.082374575,0.185311,0.19127396,0.20312487,0.15280625,0.336980791,0.36736716,0.406259536,0.408655429,0.192024591,0.170599184,0.164501409,0.169399841,0.120930742,0.123171377,0.132292991,0.154930688,0.24017926,0.2290174
0.0965034,0.06117507,0.167209324,0.141435164,0.122797224,0.1267663,0.12759525,0.11369869,0.1270752,0.11876576,0.299443683,0.27327868,0.288511335,0.270470265,0.21856174,0.22883408,0.21146812,0.2268794,0.117553551,0.108873465,0.097400245,0.206722453,0.347368074,0.309564869,0.309110237,0.300857014,0.062270002,0.047200201,0.098813242,0.072402124,0.098367766,0.22503808
0.8310949,0.0922799,0.103859648,0.09889333,0.102612546,0.12490189,0.116747335,0.10854286,0.116173804,0.109297216,0.399706901,0.441209615,0.435046889,0.42569092,0.5035444,0.46493882,0.5359861,0.5291621,0.179617855,0.185396173,0.255600295,0.188348156,0.617165179,0.620825495,0.550675433,0.633631194,0.786461456,0.796090595,0.790677192,0.841705972,0.060652483,0.09626953
0.5482196,0.434097,0.870471132,0.882337,2.323440852,0.8041867,0.81033736,0.82085025,0.7924376,0.8651664,0.807698694,0.67331692,0.836321728,0.715131674,0.59247386,0.61790955,0.6199046,0.6243519,0.841585396,0.848559972,0.851514402,0.919142214,0.616152356,0.532207121,0.544505015,0.642158845,0.610550186,0.598910636,0.569149602,0.63010378,0.93984705,0.25310645
0.32689997,0.1700832,0.525658105,0.447539055,1.23292925,0.48674533,0.48521602,0.49424937,0.46349624,0.50436753,0.455041752,0.502760664,0.481246509,0.45760342,0.3251332,0.333591,0.35050955,0.33384305,0.425837503,0.476330218,0.461432596,0.560697527,0.324375671,0.285392151,0.304017734,0.280687759,0.29455713,0.259145616,0.340675132,0.245900484,0.441722,0.16497995
0.07606673,0.1570516,0.356297252,0.191278097,0.303919073,0.292667,0.31897348,0.33098885,0.32841426,0.3400986,0.355182186,0.345866341,0.403943493,0.406046582,0.15849853,0.17459469,0.17546955,0.13859521,0.332666642,0.350294602,0.326615982,0.404295361,0.09435256,0.082822422,0.096470227,0.057987391,0.06324141,0.069295184,0.108034474,0.105810232,0.21527538,0.10564631
0.0727866,0.06117507,0.150419984,0.108832959,0.141195687,0.10830866,0.12970318,0.123233385,0.12098755,0.12788966,0.076122646,0.107199861,0.129159007,0.073337159,0.07296139,0.09651588,0.072928116,0.09915972,0.218897526,0.230867917,0.216073758,0.252663124,0.061214617,0.043462059,0.069897318,0.045294517,0.040498862,0.049617922,0.070915697,0.055071555,0.07763447,0.13113941
0.05285333,0.123065,0.098622412,0.118419932,0.073509117,0.09919776,0.09865712,0.070242286,0.10597187,0.078152135,-0.140238678,-0.144726591,-0.103183345,-0.103990869,0.058410067,0.06516363,0.07943249,0.052021313,0.181347988,0.157786245,0.177888039,0.151556421,0.103798816,0.081321438,0.118851148,0.101877141,0.053326729,0.065532925,0.092237729,0.070783236,0.10210863,0.22115083
0.07785003,0.0582467,0.10199591,0.079682812,-0.033681298,0.08578548,0.08484031,0.06034099,0.09778288,0.053755213,-0.222049183,-0.254289929,-0.216275899,-0.216521977,0.07294357,0.08278236,0.09759477,0.07132964,0.167226764,0.154693974,0.20446306,0.123775191,0.053986459,0.01583631,0.064443698,0.058543412,0.057186617,0.053300921,0.061635329,0.078776206,0.046653766,0.28934088
0.07469166,0.07633667,0.08864719,0.098828374,0.022972915,0.11105688,0.10476671,0.10417548,0.11784284,0.08697803,0.052274267,-0.081808681,0.042505656,0.082417299,0.07949205,0.09673065,0.10190858,0.081578046,0.117742556,0.124440454,0.16715263,0.090129605,-0.009982665,-0.038139569,-0.018663523,-0.018649503,0.121954723,0.10298546,0.128997054,0.083738464,0.049141977,0.35237035
0.05305834,0.06291997,0.07184356,0.097758531,0.264545605,0.11317451,0.10283716,0.1103739,0.09912279,0.09710769,0.3238379,0.271980916,0.326248118,0.394498631,0.14265575,0.14224656,0.14462298,0.13034584,0.132054996,0.182065998,0.166913087,0.099031824,0.132646722,0.100820357,0.107723683,0.116547416,0.044425357,0.068337082,0.086413939,0.06529151,0.07190511,0.17550573
0.2881467,0.07492844,0.079813155,0.065550222,0.061367083,0.09995915,0.10451776,0.103514835,0.08185516,0.083030194,0.470226728,0.585980734,0.478881438,0.439519603,0.37950113,0.36809158,0.38621375,0.3854053,0.082149624,0.119732669,0.049092303,0.045626097,0.498271801,0.467910008,0.456164429,0.448705451,0.285284688,0.28993493,0.295631539,0.327546357,0.04225539,0.14653113
1.409353,0.681445,0.469775554,0.320037882,0.998415059,0.32460573,0.33823004,0.392964,0.3093694,0.37370494,0.775607544,0.785413747,0.747739658,0.762835186,0.8706066,0.8711855,0.9222402,0.9144118,0.509859523,0.589293217,0.543740571,0.699650059,0.806171319,0.80378112,0.748014548,0.815225816,1.375922181,1.366589712,1.300902635,1.320045947,0.36103565,0.1951185
0.4097349,0.4164469,0.901897169,0.749458731,0.789841995,1.1999761,1.1777358,1.0801941,1.1121061,1.085763,0.832394327,0.791015611,0.782024461,0.843908088,0.6657257,0.6817672,0.7107319,0.64792496,1.348861302,1.150485967,1.198924456,1.125342721,0.693805753,0.640817971,0.616798079,0.702297938,0.558966415,0.530797626,0.605020176,0.569463068,1.143553,0.42738387
0.0917667,0.0821817,0.37089606,0.275144803,0.09571239,0.30141705,0.2973869,0.3712074,0.30008838,0.3990357,0.439652779,0.586659858,0.44830568,0.465728568,0.16843332,0.15947047,0.1389567,0.16596851,0.509403511,0.650936608,0.543686489,0.474512723,0.250809831,0.249182511,0.242524232,0.215211879,0.024371441,0.058620297,0.025454193,0.073402359,0.2486709,0.26680833
0.118445,0.06117507,0.108306434,0.157311064,0.184718632,0.06970234,0.105022535,0.117982745,0.105495125,0.14664102,0.447712511,0.529600673,0.579860267,0.432747676,0.123952664,0.12240314,0.110259935,0.12443897,0.212848071,0.224048769,0.157493918,0.222602572,0.110581873,0.137659753,0.094882146,0.109524992,0.131008954,0.134138978,0.148881741,0.201686055,0.030241044,0.13348244
0.246905,0.2329668,0.214424067,0.158540874,0.109469411,0.12724547,0.13070117,0.10410574,0.1356791,0.13218538,0.453787462,0.464988279,0.58990017,0.375897659,0.2482561,0.23750366,0.26899803,0.23196392,0.317347865,0.283312546,0.327028205,0.175379945,0.276548861,0.283950085,0.262417518,0.264076622,0.272073021,0.273785301,0.279235618,0.255237502,0.1918634,0.25244117
0.5511266,0.2717497,0.48005149,0.193258584,0.13805123,0.26588306,0.26491097,0.27702802,0.28558743,0.27432454,0.331880183,0.279898273,0.411945061,0.322565404,0.41044292,0.38752413,0.43256265,0.39307228,0.357104505,0.391577959,0.38114767,0.300707477,0.430460635,0.409433075,0.446104315,0.438216287,0.475455344,0.490147146,0.506887038,0.541087458,0.26735967,0.23502545
0.3930083,0.3881346,0.894147176,0.406482761,3.181270891,0.5459044,0.5532323,0.6108741,0.5681925,0.6678017,0.443561336,0.291642997,0.469967705,0.356114729,0.44104788,0.48683938,0.45583954,0.44730386,0.572347032,0.65836673,0.69891079,0.613766761,0.400024378,0.369469769,0.40612155,0.393890555,0.4480983,0.424044504,0.411746146,0.391846905,0.67504656,0.2739496
0.3032716,0.4115283,0.476637394,0.318035103,1.391304251,0.37632522,0.37479264,0.37859866,0.37917134,0.4278463,0.483554707,0.413960612,0.465769603,0.489540659,0.3090228,0.28770992,0.32456824,0.30649075,0.308440755,0.339456675,0.345781922,0.479190266,0.307031511,0.273027662,0.309712919,0.279713947,0.306880081,0.297986801,0.345013035,0.261490435,0.27087662,0.25674295
0.2364367,0.1570516,0.401600084,0.299076485,0.40819034,0.29243004,0.2888448,0.29869413,0.29281458,0.33225608,0.437724277,0.513225401,0.473399535,0.408992659,0.3550716,0.345785,0.34152266,0.32631823,0.285896152,0.348467067,0.344273379,0.3899731,0.426153086,0.396914733,0.435028082,0.398561563,0.186831852,0.192166292,0.254072548,0.232997903,0.24289007,0.20437995
0.852811,0.2874166,0.299968648,0.23289661,0.180382213,0.2556963,0.26816157,0.26586983,0.2635359,0.27424124,0.475566643,0.607124751,0.513889689,0.469409633,0.6090289,0.58952385,0.63902724,0.6024562,0.30024999,0.335753818,0.279629893,0.352539472,0.705055461,0.641971531,0.673303676,0.715863801,0.718551728,0.739449842,0.720995486,0.765894008,0.25416273,0.1313804
0.895713,1.269374,1.006429026,0.642011317,1.625464518,0.79801667,0.80471575,0.76272863,0.80372274,0.7945797,0.610707757,0.543214288,0.585821559,0.560309318,0.7563253,0.7541766,0.7811823,0.7718837,0.821620029,0.809347358,0.863516644,0.797414704,0.770372899,0.718262078,0.741965519,0.797478945,0.947722158,0.927050888,0.953404793,0.944468765,0.7776008,0.32204556
0.20172,0.5570147,0.689457457,0.741154797,0.549991082,0.7327804,0.7362637,0.7211356,0.7341166,0.6817634,0.465202827,0.412391507,0.434484497,0.514310149,0.36781272,0.40751514,0.4283099,0.4286566,0.531267921,0.577962117,0.542040878,0.514745825,0.468739453,0.445082192,0.473987556,0.441791503,0.209021314,0.221566779,0.244812182,0.224364356,0.805839,0.39561078
0.123885,0.1793567,0.184949942,0.13760988,0.166607916,0.18875647,0.2162973,0.24460766,0.23564215,0.24477725,0.163642898,0.249428202,0.164329563,0.229718358,0.15389603,0.18052392,0.12923633,0.14529888,0.16400443,0.182006401,0.187625597,0.231485986,0.150323978,0.165425395,0.14237723,0.132058921,0.071165695,0.074728713,0.109760423,0.091571582,0.18928783,0.19642337
0.1055599,0.0932118,0.146946546,0.15064417,0.151673816,0.1278724,0.12502313,0.10805529,0.15012129,0.15411608,0.16086094,0.190920301,0.204625202,0.217564156,0.10420959,0.122502305,0.10800591,0.099286094,0.147639625,0.141578664,0.119517853,0.156169529,0.067431993,0.084547542,0.032622226,0.040522235,0.117000337,0.127234693,0.13988277,0.142296227,0.06763491,0.29797322
0.0835484,0.1068266,0.12509249,0.154214997,0.133304866,0.12621397,0.11197266,0.0890362,0.14254457,0.11101808,0.115973223,0.095538049,0.139349001,0.155362337,0.082770586,0.09336601,0.10962941,0.09010492,0.146677249,0.139279066,0.128581626,0.128873902,0.117693183,0.097417686,0.08881992,0.101043373,0.050562455,0.068726475,0.073174136,0.068271985,0.05324324,0.2890608
0.1034933,0.1071134,0.103120362,0.062442034,0.007226905,0.10956851,0.09681466,0.08036555,0.12773493,0.08515215,0.088478642,0.043012377,0.11312933,0.12573113,0.091109425,0.1043499,0.11308144,0.09273483,0.103971056,0.098320172,0.124506728,0.094086571,0.138143085,0.110929948,0.120628301,0.109148525,0.099560154,0.08882615,0.101358346,0.09514985,0.031331886,0.25085092
0.096395,0.0686766,0.136399905,0.083349354,0.085211628,0.13088582,0.1172632,0.12205663,0.1416654,0.11647901,0.051029409,0.010573486,0.077402233,0.058335005,0.09871435,0.11848202,0.11794074,0.103398934,0.114218886,0.134144225,0.168592726,0.110751026,0.083720078,0.064269769,0.061469096,0.061236336,0.130912054,0.109841082,0.135627008,0.118725146,0.0866483,0.26350296
0.0934967,0.11777,0.106711494,0.088239547,0.101897367,0.12992272,0.113844424,0.12338993,0.11701912,0.123241715,0.029606373,0.016654309,0.073387261,0.023359119,0.10185099,0.09806077,0.102264255,0.08591288,0.087112294,0.099309488,0.096830049,0.095743417,0.060988978,0.048697462,0.048961221,0.040909416,0.130464606,0.127900949,0.156910096,0.109391357,0.07927558,0.3112001
0.0808,0.0759284,0.089249424,0.088637068,0.042446528,0.1348049,0.13251315,0.14073731,0.11501978,0.12800038,0.052176208,0.043077376,0.094604713,-0.008701695,0.09425616,0.099885836,0.10320692,0.0931661,0.112076586,0.135274611,0.146411786,0.126348487,0.126892539,0.103957472,0.122100919,0.123072641,0.042801999,0.048607424,0.067219426,0.055739242,0.077506945,0.28287336
0.10915,0.1023634,0.109334824,0.08575264,0.106831026,0.12977141,0.1452204,0.14582668,0.11521332,0.11827974,0.077723605,0.083432473,0.095582136,0.019219286,0.08949807,0.095683366,0.11422533,0.09982808,0.158684789,0.15489942,0.127831641,0.127553029,0.206174276,0.164799332,0.193046065,0.208579315,0.099540385,0.091575239,0.115567538,0.089122071,0.08196746,0.21278271
0.0889051,0.0710034,0.093759878,0.114079033,0.129986995,0.1563235,0.17321447,0.18002743,0.14214247,0.14918531,0.086166273,0.085795343,0.076902176,0.085559592,0.0983952,0.107008114,0.12573846,0.10058515,0.208894986,0.210923685,0.203776142,0.181377731,0.198560384,0.190978565,0.17960304,0.21391788,0.114606603,0.102067871,0.1455156,0.117374201,0.11643039,0.26148927
0.0791018,0.1244584,0.106126808,0.094539869,0.123393709,0.13983323,0.15819694,0.16030966,0.124969624,0.12995766,0.094692814,0.089057149,0.079269719,0.118875224,0.098890364,0.103594035,0.118387744,0.09630649,0.181909096,0.176335761,0.152124365,0.153605231,0.105359035,0.122497928,0.079221452,0.120482237,0.060002227,0.058488784,0.098274564,0.07166408,0.09041637,0.27379522
0.10661,0.201955,0.114292026,0.086876673,0.102595063,0.12875406,0.1467938,0.14665744,0.11395283,0.1174317,0.107634732,0.10802665,0.118816739,0.150930652,0.1069781,0.10964349,0.12259174,0.10340047,0.170810225,0.164648391,0.170142944,0.150495888,0.061851665,0.071273343,0.032349923,0.054163597,0.100897297,0.094772613,0.131678907,0.102054138,0.07736106,0.25591868
0.1059499,0.0986733,0.12980298,0.11423124,0.122323368,0.1540652,0.1713816,0.17779358,0.13965844,0.1463567,0.228861478,0.219345129,0.257567856,0.258097767,0.12468042,0.12641798,0.14224781,0.12260502,0.210741361,0.215084006,0.199860101,0.191574489,0.144488209,0.13587643,0.115821225,0.118552349,0.099909216,0.101739982,0.127579026,0.099294361,0.12221353,0.24501772
0.09887,0.0781634,0.133563066,0.109976055,0.132208784,0.15569873,0.17406657,0.17976496,0.14091247,0.14917411,0.292387981,0.29087314,0.326688948,0.305224337,0.16911535,0.16895477,0.1832621,0.16420722,0.195091866,0.194811268,0.178636346,0.184790752,0.259211558,0.24508097,0.244546426,0.209599843,0.099869742,0.082321532,0.125570536,0.090803013,0.10549149,0.21466774
0.4470163,0.0791233,0.093429518,0.107002317,0.116379961,0.14836563,0.16675134,0.17017072,0.1335655,0.14182632,0.318087509,0.315260626,0.364881793,0.313260535,0.29158068,0.27926597,0.29482254,0.27783695,0.194464197,0.196193403,0.191924339,0.19194759,0.308344665,0.307954449,0.296158128,0.293532221,0.409912352,0.41291266,0.438659402,0.42915102,0.09417352,0.20006666
0.1368267,0.26601,0.70861978,0.476086382,0.921573006,0.4704329,0.48706213,0.53347224,0.45712405,0.5797426,0.276229674,0.252789875,0.289811874,0.27111791,0.26110637,0.26119196,0.30181724,0.28372645,0.57127411,0.61457329,0.596883658,0.552611867,0.285235227,0.268061884,0.269429903,0.313891108,0.183464323,0.195321892,0.198099778,0.19273202,0.38307226,0.28439707
0.1055182,0.0934633,0.172097487,0.158414291,0.178130507,0.19407628,0.21155164,0.2197591,0.17353211,0.22140916,0.31287451,0.368273975,0.290603176,0.301347947,0.27290028,0.28739744,0.2780087,0.2641344,0.177776546,0.240185196,0.161402248,0.314923353,0.361991218,0.340087415,0.351883988,0.339373441,0.046400224,0.023662312,0.095155683,0.064900201,0.113060355,0.2286455
0.860767,0.100505,0.126034494,0.135243637,0.193525013,0.13959523,0.15804538,0.15014407,0.1313077,0.14563602,0.538876022,0.598056536,0.537417321,0.558840347,0.6406713,0.6678011,0.681244,0.64194155,0.199738485,0.211531929,0.213067774,0.24545343,0.671487936,0.701478163,0.617694195,0.708025466,0.816691269,0.852623496,0.827638166,0.863174744,0.060531054,0.109011546
1.123489,0.5350456,0.6261227,0.700024124,1.210720452,0.8204804,0.82536125,0.8020238,0.8022118,0.8425357,0.995129165,0.882795654,1.030513463,0.941085193,0.9254422,0.90505797,0.9444569,0.979853,0.840427889,0.804865926,0.822814236,0.84076559,0.856867379,0.860381175,0.796132762,0.877306306,1.162676952,1.124846305,1.144404487,1.12347533,0.78351694,0.26215264
0.5268303,0.93078,0.725942542,0.584920052,0.501082041,0.897644,0.8857431,0.8594851,0.86429036,0.8399751,0.82395333,0.746528728,0.864067106,0.747823454,0.590031,0.5552678,0.6036543,0.54655254,0.598739671,0.629861331,0.577732692,0.756842647,0.640710072,0.625744296,0.632437688,0.616268114,0.498413981,0.51107869,0.525439664,0.508234881,0.8783321,0.31856948
0.1177916,0.1700832,0.70228276,0.340708751,0.241491259,0.38485175,0.41404793,0.44691497,0.44385296,0.43402535,0.193426235,0.277633961,0.179302947,0.224891698,0.23097196,0.24344239,0.25809383,0.23549472,0.312588201,0.265911181,0.303854549,0.289403554,0.280461745,0.286652893,0.285369528,0.241097358,0.097454931,0.094023372,0.11728391,0.092635275,0.26204434,0.14310135
0.1649567,0.130515,0.17941263,0.115941741,0.12539366,0.12862821,0.15348592,0.15680344,0.16237567,0.17428894,-0.010252621,0.051877729,-0.020476147,0.005328639,0.14975587,0.16649292,0.12989789,0.16585259,0.155391262,0.121194853,0.148913136,0.213007261,0.141402626,0.150377417,0.108711664,0.152533445,0.152032491,0.157272596,0.180971524,0.198440429,0.07620607,0.19621897
0.1235217,0.1482117,0.20344947,0.211437502,0.182321194,0.17860875,0.16358256,0.14187478,0.19238715,0.18051143,0.064982548,0.045024893,0.074295151,0.097102226,0.15720451,0.15245533,0.17049216,0.13770795,0.213986482,0.205467522,0.179304221,0.195457634,0.195157557,0.196763505,0.161576508,0.197341179,0.12037707,0.139398276,0.150562592,0.150136638,0.14271136,0.3054572
0.2468653,0.0734967,0.23074507,0.105387323,0.062239673,0.14730535,0.13706349,0.11877766,0.17163587,0.12962869,0.298693313,0.227539038,0.324221888,0.270487716,0.1740801,0.17792249,0.19927342,0.1735212,0.174579549,0.152092447,0.179970641,0.175580687,0.258181395,0.218620648,0.230223213,0.255906451,0.18627742,0.187153525,0.183182903,0.197622667,0.13980834,0.23212442
0.1451317,0.976976,0.538400544,0.148912296,0.819127758,0.26205713,0.24765214,0.28625226,0.29009962,0.2847674,0.051280929,0.063395455,0.058461365,0.041596835,0.1907531,0.22138695,0.20642002,0.18747386,0.262741177,0.295053901,0.338652445,0.285359047,0.219286145,0.182260166,0.191722657,0.202120672,0.210835447,0.183251492,0.197624581,0.18673423,0.18980369,0.2361223
0.1507449,0.2886201,0.191703256,0.128141266,0.10508704,0.17184584,0.15194725,0.14861277,0.16670059,0.18634228,0.109889891,0.072366635,0.129850662,0.143031637,0.15411708,0.13402286,0.14393282,0.1376022,0.13531469,0.117611745,0.115733136,0.202904025,0.125474594,0.11872762,0.114132009,0.09127273,0.172380644,0.167358698,0.198570044,0.14463744,0.14003155,0.26554865
0.1462499,0.1404317,0.19697031,0.134711936,0.079515589,0.17759348,0.1654517,0.17689134,0.16337071,0.19207674,0.066190336,0.070487975,0.08615263,0.047572861,0.1314604,0.1355659,0.1344554,0.126543,0.17096218,0.198036201,0.24427652,0.200717059,0.088680391,0.070482119,0.086041861,0.06540617,0.118972152,0.131113967,0.149657738,0.118081501,0.11385302,0.2425895
0.0613316,0.3183885,0.219196628,0.167400642,0.138606761,0.18549205,0.19303499,0.1980717,0.17640916,0.18870129,0.071905931,0.048863862,0.052337247,0.061255699,0.087969005,0.099065945,0.11586067,0.10525268,0.200123778,0.210808683,0.170149664,0.217711677,0.112898946,0.074168128,0.118306997,0.115000895,0.04499458,0.045767599,0.051181782,0.051641089,0.15051503,0.21037292
