real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,Proposed,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.2184283,0.35788,0.199760414,0.159259639,0.153781273,0.19176376,0.18959713,0.19587135,0.19723795,0.20134185,0.376632449,0.362023898,0.375175275,0.373908493,0.22666936,0.22326393,0.2326825,0.21996118,0.197508289,0.18985595,0.213924618,0.164681466,0.191041879,0.198452439,0.212550108,0.197347643,0.228025335,0.229580613,0.222634613,0.225968162,0.17665997
0.3142746,0.2086083,0.168124584,0.182949376,0.173473624,0.22249463,0.21718381,0.2292434,0.22758406,0.22405103,0.344901857,0.389615539,0.319794986,0.309622334,0.2921579,0.29573387,0.30335343,0.29465473,0.222795088,0.217879284,0.231858205,0.185338605,0.318315655,0.333776496,0.332200736,0.328198907,0.319822165,0.31956443,0.322980331,0.313590966,0.19029522
0.4237683,0.1104383,0.232592022,0.198195753,0.254121718,0.27286577,0.26301098,0.26812446,0.27876604,0.25293255,0.33120778,0.363555112,0.344488905,0.349211022,0.3479016,0.35720298,0.35928816,0.35448736,0.282875944,0.278528445,0.287321674,0.248178146,0.296558546,0.305069514,0.326419405,0.294268895,0.403834533,0.386357339,0.401475406,0.381641786,0.25260255
0.1960484,0.2853103,0.262310308,0.233455314,0.322597256,0.32351762,0.3009964,0.3006809,0.32916865,0.31375542,0.397990718,0.351775943,0.382673529,0.390057588,0.3208852,0.3375877,0.33138993,0.33018658,0.302863625,0.289557136,0.310134212,0.272822834,0.256323566,0.261397104,0.284505699,0.264382117,0.240950125,0.245852786,0.231269071,0.244556636,0.3340204
0.7044537,0.2066651,0.22193483,0.199244286,0.254006283,0.24890366,0.24767648,0.24173574,0.24246109,0.21342728,0.354214324,0.497271566,0.394057831,0.362224421,0.51188344,0.5024606,0.52607137,0.5412307,0.231540164,0.227341085,0.234896645,0.221347227,0.464575677,0.491886641,0.478835556,0.460176006,0.622035043,0.619652793,0.62744104,0.588935728,0.18330866
0.4239686,0.27067,0.301878174,0.243901647,0.616312599,0.361873,0.3276344,0.3226509,0.34492442,0.35602114,0.420979868,0.434832356,0.439264112,0.371634502,0.37572336,0.40975314,0.410007,0.4043889,0.333378178,0.340105216,0.386178362,0.355069459,0.393956644,0.417224532,0.425963821,0.417918713,0.462808982,0.440239092,0.4639885,0.42411796,0.5475001
0.2719183,0.2853103,0.297088424,0.240439196,0.238223429,0.27511343,0.3087703,0.30716056,0.33844274,0.34047174,0.340258806,0.34918013,0.375378201,0.297599894,0.29334712,0.29842722,0.29988316,0.30508775,0.263349604,0.248958569,0.302274686,0.25695113,0.240802835,0.225570481,0.277784059,0.292560976,0.264524117,0.252898224,0.233671616,0.260471961,0.3928122
0.2830367,0.2518586,0.261473502,0.226962399,0.228834875,0.3360433,0.28456068,0.3067322,0.2833291,0.29359546,0.411685442,0.394341035,0.418119902,0.39918905,0.31330365,0.31125352,0.31362015,0.30186063,0.30744643,0.29976744,0.407533846,0.233918329,0.265826563,0.31591635,0.297952166,0.306175314,0.284476786,0.306447802,0.278588002,0.299846148,0.31953302
0.3356949,0.1818983,0.21908086,0.168209863,0.1697817,0.22659326,0.26911497,0.28753322,0.2787427,0.27095056,0.290346072,0.394827199,0.248929624,0.315747035,0.27002823,0.26415184,0.27833474,0.27636114,0.236571239,0.23862966,0.232287104,0.19824275,0.257897809,0.296339282,0.28469675,0.258705975,0.330620382,0.32811179,0.322857135,0.312335794,0.24201076
0.16352,0.2886967,0.246394284,0.183951516,0.181349038,0.25858366,0.27449644,0.29580888,0.2782495,0.25657964,0.327364742,0.274138475,0.307631004,0.27401833,0.19023415,0.19541995,0.20651656,0.21157295,0.262180785,0.278163221,0.23586076,0.229248706,0.134437206,0.157082774,0.175568313,0.144074141,0.171709102,0.183996053,0.159598708,0.155998562,0.23756902
0.1200084,0.206225,0.167070906,0.193264263,0.07501867,0.18774317,0.21498442,0.19977438,0.19900504,0.17887093,0.198681932,0.209379725,0.182843284,0.132881499,0.1135403,0.14260055,0.13396905,0.13820681,0.16725021,0.174846018,0.176524682,0.173176134,0.133757109,0.131913776,0.177381295,0.136642579,0.117315164,0.118521994,0.108927893,0.123235058,0.1747292
0.0986216,0.1820299,0.303104746,0.117293522,0.110823012,0.18872371,0.17471236,0.18022865,0.17234036,0.18658873,0.177065103,0.203905989,0.166145703,0.068727383,0.12783709,0.11107766,0.12595423,0.13691822,0.172539153,0.154654371,0.195756003,0.104153485,0.138539985,0.147614667,0.155975214,0.143350589,0.117899209,0.121731787,0.110568067,0.13287715,0.110966384
0.1194401,0.1975366,0.140332352,0.110303862,0.065842201,0.1509962,0.1376057,0.10256758,0.17241728,0.08674055,0.227556432,0.191136135,0.199598628,0.185217534,0.12046161,0.14983444,0.13580619,0.12607907,0.129076641,0.117333615,0.125635654,0.098024114,0.121272403,0.130916911,0.151427357,0.126809776,0.127273527,0.129597377,0.132199535,0.134376213,0.09321204
0.1759633,0.1277484,0.146976696,0.098138155,0.224040664,0.13500196,0.14014468,0.14130998,0.15969223,0.13208787,0.289331998,0.246683865,0.280124611,0.258727017,0.18048112,0.1758585,0.18342511,0.17395502,0.142752452,0.135725313,0.140173974,0.10196408,0.190808488,0.192546218,0.211986204,0.191060434,0.187391647,0.190980848,0.19887365,0.196204429,0.114170015
0.3092896,0.2469682,0.201375654,0.153630285,0.123876901,0.17023213,0.17468579,0.1822522,0.18213846,0.17984134,0.317252833,0.321376537,0.304931809,0.330051716,0.25377238,0.24736278,0.25847155,0.25719178,0.184882534,0.190714983,0.210547801,0.201756262,0.236727093,0.249479604,0.252420406,0.230923103,0.311348637,0.312845901,0.333722637,0.303121762,0.19100945
0.2275,0.1940001,0.283795452,0.2291418,0.382478566,0.26265863,0.2477142,0.25423887,0.26284266,0.23890679,0.288234102,0.320311737,0.282349526,0.298878331,0.23277181,0.22069952,0.24580467,0.23117167,0.26253262,0.282546202,0.332337796,0.227080094,0.204386211,0.203719331,0.217983337,0.201502166,0.254060467,0.250064163,0.243664296,0.2298744,0.32508826
0.20508,0.3302997,0.233264876,0.158277858,0.183405884,0.2440081,0.23735839,0.23334612,0.24466403,0.24834298,0.234913242,0.25754816,0.226658491,0.213670634,0.19058189,0.19033659,0.21165843,0.21823482,0.233723197,0.246036141,0.286711656,0.228807753,0.229515496,0.232489064,0.25207637,0.241128668,0.192318733,0.189194969,0.190431156,0.181374685,0.20035295
0.1577483,0.1273017,0.22190398,0.182629936,0.130353239,0.26280138,0.23141454,0.2461019,0.24479952,0.24042545,0.166794366,0.168806673,0.169252004,0.146372968,0.1831741,0.18914205,0.19842426,0.18514135,0.242314925,0.247841644,0.265728898,0.191309249,0.204233423,0.220544495,0.214460247,0.23007177,0.165605176,0.161449383,0.157274024,0.170057512,0.17115915
0.1687433,0.1773666,0.193033002,0.153054324,0.223837588,0.20941332,0.20309466,0.20486759,0.20672971,0.20663847,0.199547962,0.214162781,0.210475165,0.197123767,0.17186758,0.16737618,0.17467685,0.17623349,0.201056779,0.200812297,0.196865998,0.17130899,0.132553671,0.150092632,0.137986842,0.158632381,0.169113009,0.163560894,0.155308945,0.175936275,0.15903525
0.1573133,0.1972367,0.172119962,0.158280071,0.301402426,0.19518581,0.19660076,0.21036845,0.20639858,0.21099287,0.142743969,0.145232723,0.146523687,0.138118164,0.17407003,0.17395112,0.17694074,0.1844027,0.185763186,0.190638851,0.216141739,0.164106823,0.153333997,0.169387784,0.165322803,0.166468295,0.16589942,0.166731312,0.155185036,0.176374032,0.18864943
0.1923783,0.1836384,0.157246468,0.13693394,0.150308707,0.16660483,0.18567768,0.18204957,0.18542102,0.18479194,0.187554584,0.192643786,0.184383275,0.195643975,0.18042788,0.17832376,0.17987905,0.16952853,0.162342557,0.155351211,0.174095115,0.125375553,0.21588034,0.229194193,0.237972454,0.213039734,0.192834705,0.193922674,0.186499214,0.193270555,0.14956294
0.1603599,0.1764716,0.190420742,0.169818918,0.214669346,0.19672589,0.19995171,0.21098001,0.20752916,0.20997767,0.167314551,0.172777403,0.165459815,0.158472748,0.17258567,0.1725951,0.17348495,0.18173625,0.18173566,0.179508489,0.197900181,0.154567158,0.1678145,0.172015845,0.181026214,0.1626156,0.177112501,0.177308889,0.169548742,0.168169789,0.19173054
0.1284633,0.1623966,0.201840062,0.154171708,0.228024194,0.18674359,0.18826085,0.17951038,0.1953989,0.19145112,0.141997022,0.137960785,0.136134326,0.137975781,0.14819705,0.14670609,0.1564672,0.15205684,0.153241284,0.147513176,0.164561361,0.120904828,0.129005905,0.134580979,0.145613447,0.133540084,0.136015882,0.135574824,0.129822604,0.132376198,0.16575715
0.180275,0.1461483,0.117084608,0.121782832,0.142300593,0.17097417,0.1687556,0.16984226,0.17455609,0.17232853,0.159977955,0.162259081,0.160788596,0.162136357,0.1680325,0.16572689,0.17975287,0.17132685,0.141681163,0.129052407,0.143772156,0.088433518,0.152927822,0.161438487,0.172940618,0.158844723,0.183526046,0.183072633,0.186561124,0.187122839,0.14081113
0.2145099,0.159375,0.21415252,0.173207707,0.174093341,0.19261703,0.19007634,0.20578966,0.20291093,0.20933735,0.203811235,0.209607072,0.208829031,0.197913309,0.19782415,0.1966514,0.20455168,0.2136497,0.171065665,0.166566514,0.188550191,0.173658039,0.157232488,0.165468906,0.174568651,0.165664874,0.225728565,0.224106705,0.220277965,0.223010487,0.19044244
0.1880233,0.1287583,0.153255582,0.173446293,0.160575239,0.20929383,0.2137721,0.21946092,0.22100388,0.22040097,0.192907862,0.19372754,0.197151138,0.179042544,0.18563598,0.18867612,0.1949656,0.1942014,0.177862909,0.174751795,0.183847221,0.139306424,0.146392431,0.152032571,0.161843604,0.15940446,0.193854384,0.191778994,0.186749477,0.190253838,0.16665863
0.1826867,0.1600317,0.188792688,0.164244666,0.189486029,0.20788899,0.20942722,0.21212548,0.21233584,0.21629915,0.17082833,0.168592471,0.176895841,0.162946949,0.18006459,0.18406153,0.19158824,0.19115758,0.166837082,0.162213113,0.168285511,0.120712671,0.140683576,0.144616384,0.163647031,0.152159504,0.185959377,0.185232308,0.179672492,0.185169517,0.18177794
0.1713316,0.1692233,0.16981463,0.174615987,0.194655179,0.21469359,0.2066014,0.21513863,0.21402659,0.21579005,0.156877076,0.154330803,0.162262945,0.159360446,0.18105249,0.18154459,0.18961038,0.18768322,0.161947922,0.158561848,0.165227831,0.110565853,0.12676358,0.134435867,0.148437674,0.144672857,0.179303982,0.177610047,0.171395431,0.178730891,0.17562321
0.1949216,0.20394,0.175627346,0.162252936,0.169784533,0.20199458,0.19907457,0.20298375,0.20708345,0.20797822,0.176747324,0.175247291,0.182641325,0.172923196,0.17949082,0.17896344,0.18629612,0.18599507,0.146381896,0.142254928,0.152571218,0.098745771,0.128629736,0.139643247,0.153717168,0.149212096,0.196463236,0.194371166,0.190316833,0.193119148,0.16792352
0.1485951,0.1221883,0.182744564,0.175630531,0.175643249,0.20885429,0.20823395,0.21905072,0.21880557,0.2189074,0.145179974,0.140634935,0.151458243,0.131872202,0.15673739,0.16125196,0.16385703,0.17142096,0.15316061,0.15042219,0.161715481,0.101832433,0.114440828,0.124017444,0.143664946,0.137173232,0.155549335,0.152796468,0.148018804,0.155316173,0.19151214
0.114225,0.1722817,0.16876987,0.140197032,0.143980267,0.17840123,0.18673274,0.18077183,0.18505059,0.1896495,0.126480134,0.122703304,0.133367248,0.112705851,0.12287949,0.12495242,0.12852842,0.1288375,0.117027218,0.11235844,0.123788862,0.077549396,0.08445059,0.089794706,0.113288068,0.097828458,0.117772289,0.115459464,0.111030817,0.122338272,0.15598047
0.089155,0.1715683,0.129950408,0.109106025,0.124386411,0.1595489,0.15901282,0.1581475,0.16284011,0.15918341,0.108179868,0.106787012,0.114462651,0.105563506,0.10600105,0.10298025,0.11036833,0.10947042,0.104246827,0.098695528,0.103631208,0.052728245,0.070349291,0.075443445,0.097904247,0.084744624,0.100024126,0.099626459,0.092003613,0.102457934,0.12564614
0.0833167,0.206022,0.117317148,0.093267076,0.087796041,0.12814759,0.1304605,0.121507585,0.13515948,0.120850086,0.103330681,0.104725214,0.109650357,0.104371252,0.09231831,0.08792184,0.0942898,0.09453887,0.074629747,0.064627405,0.077305932,0.027962256,0.074417263,0.083282872,0.102466595,0.087186244,0.090460241,0.0890719,0.083776669,0.094164176,0.101928465
0.09238,0.21267,0.105516672,0.079148664,0.086886657,0.1097149,0.113092296,0.11050748,0.11862626,0.1037966,0.096844685,0.100899612,0.103841019,0.097818248,0.08646257,0.08558339,0.091228165,0.09113972,0.068135024,0.057572379,0.065849856,0.014269878,0.067675199,0.072454544,0.092525209,0.074797806,0.100729861,0.098820436,0.097756917,0.103140724,0.09321558
0.0825066,0.0900917,0.094382802,0.089499746,0.092374025,0.10703639,0.111356676,0.113712154,0.115645915,0.10539452,0.094837746,0.099264024,0.101315438,0.088350954,0.08626011,0.08332846,0.088298365,0.09127785,0.067617879,0.057850864,0.070056701,0.023854809,0.053752868,0.054208215,0.074997518,0.057347269,0.093254616,0.091015741,0.087995625,0.093523169,0.10016731
0.082845,0.1130233,0.119221998,0.082295645,0.094061229,0.09810437,0.10309935,0.1009034,0.10203547,0.09041437,0.096486509,0.103006423,0.104319839,0.085289159,0.083923444,0.08065207,0.087504975,0.08578178,0.059204696,0.048600919,0.061293937,0.010380724,0.062020164,0.067504904,0.083579596,0.063163463,0.092609161,0.090346495,0.089307444,0.091364429,0.09193383
0.1031233,0.21267,0.115703014,0.084629403,0.090873522,0.0967722,0.09971826,0.10319086,0.100557975,0.09155775,0.097828986,0.103965581,0.107346168,0.085000019,0.09477144,0.088763066,0.09775937,0.09673437,0.063974766,0.053311937,0.072195606,0.021157476,0.071501122,0.076749794,0.094306454,0.077097098,0.110646642,0.108376172,0.107829821,0.105822347,0.09353899
0.0932516,0.107175,0.148656666,0.099539954,0.108365702,0.11188778,0.11352749,0.1245962,0.11334653,0.11208823,0.089037904,0.095443305,0.099938341,0.071239031,0.09431449,0.08994894,0.09530849,0.09981715,0.0773477,0.070099161,0.083381885,0.031716643,0.054535196,0.060460039,0.074959774,0.068949906,0.100330806,0.09648841,0.095447958,0.097289705,0.10724434
0.0800067,0.0548266,0.095373846,0.089626817,0.086624281,0.10858992,0.11196222,0.1168622,0.10522097,0.1009716,0.085213046,0.090937742,0.097973029,0.06649388,0.08431006,0.080033705,0.087304465,0.08556475,0.073135905,0.064531031,0.071971737,0.025509867,0.043114496,0.050371405,0.065017048,0.05928776,0.08425154,0.080838433,0.078565593,0.083436295,0.08333345
0.0854083,0.0936816,0.086111686,0.082355344,0.085805423,0.09923173,0.101249605,0.10484369,0.09508729,0.08937377,0.081486089,0.086633021,0.09538835,0.069570326,0.08596733,0.07907606,0.0886496,0.08678943,0.066315557,0.056834932,0.066194569,0.016060421,0.052890394,0.060359557,0.073672081,0.067205925,0.089421503,0.087078966,0.08281937,0.090116439,0.08435494
0.0831701,0.2133033,0.110351492,0.085964908,0.087083911,0.1006288,0.10072344,0.10833045,0.09826586,0.09464296,0.073538642,0.077125339,0.087156211,0.069206608,0.08733366,0.08005058,0.08736243,0.08866543,0.0676814,0.05953817,0.07136345,0.021392123,0.055540087,0.062775343,0.07599914,0.070139909,0.089458287,0.086863543,0.081783048,0.088938727,0.08354034
0.0796799,0.211705,0.107099272,0.081469201,0.083627216,0.097558536,0.09876122,0.104140244,0.09516559,0.089139275,0.077860026,0.080730829,0.091574743,0.076483988,0.085021295,0.078020506,0.08566802,0.083375685,0.062739416,0.053446156,0.061932058,0.011215947,0.054650061,0.060406491,0.076705707,0.067442802,0.084282909,0.082323622,0.078099673,0.083462167,0.0834256
0.0880183,0.0947217,0.096772146,0.081455519,0.083611877,0.09358021,0.095085844,0.09978736,0.090872824,0.08589614,0.081901901,0.084805527,0.095865244,0.08355869,0.08993846,0.08234575,0.09105642,0.08825137,0.061403741,0.052044829,0.061508329,0.012042172,0.063014238,0.066810005,0.083416182,0.07218169,0.092402439,0.091052887,0.088350264,0.092876849,0.082375124
0.1000617,0.0832217,0.105003092,0.087928538,0.082571635,0.098701686,0.10000105,0.107895456,0.09668653,0.094594486,0.085227549,0.085902283,0.098308966,0.085363,0.09632105,0.08808003,0.096192,0.095952034,0.066489387,0.057857974,0.069958172,0.018852872,0.071141306,0.074698568,0.090589859,0.077820263,0.105351078,0.103328452,0.100853646,0.10289053,0.08636975
0.0840784,0.230807,0.112390696,0.094440804,0.114219338,0.10944418,0.111422695,0.12113771,0.1076085,0.1070808,0.076918888,0.074529866,0.089418124,0.071697986,0.09080797,0.08377525,0.09100714,0.09117466,0.074226134,0.066730011,0.077218832,0.02670221,0.076748915,0.080299092,0.098004431,0.084198726,0.090153476,0.087825163,0.084005517,0.086493089,0.09368481
0.079285,0.0964949,0.11055958,0.082774715,0.084421438,0.100745514,0.10405905,0.10746369,0.09592983,0.090737574,0.070825745,0.067931184,0.083286977,0.066169265,0.084171,0.07726256,0.086009674,0.08357204,0.066785133,0.056731858,0.065210917,0.016198457,0.079024221,0.083715994,0.099261274,0.085575363,0.081446784,0.079543006,0.077105698,0.081706393,0.081655055
0.0889917,0.08131,0.086393556,0.08127051,0.081720681,0.09604034,0.097114034,0.102170005,0.09244384,0.08814305,0.072366777,0.069847484,0.0846968,0.071793159,0.08873425,0.08091784,0.09014845,0.08801132,0.067977887,0.058134228,0.070115138,0.016698744,0.068901652,0.071039503,0.085870287,0.076816964,0.094011529,0.091892068,0.08822928,0.094259728,0.084087074
0.07938,0.07916,0.088410496,0.086623948,0.086656966,0.10131605,0.10165364,0.110334665,0.09937919,0.0965316,0.069894036,0.066832132,0.081458317,0.070194747,0.091403425,0.084365025,0.09131824,0.0924725,0.072959885,0.063188433,0.075788868,0.022795889,0.073870708,0.077251316,0.091303731,0.080391912,0.087114507,0.085034131,0.080231096,0.086867278,0.08579242
0.1129983,0.0860116,0.084300582,0.07869818,0.080597096,0.094139345,0.0961447,0.09976872,0.09062434,0.084272094,0.082966634,0.081462792,0.094497519,0.083655516,0.100243494,0.09221832,0.10163664,0.09518851,0.066973453,0.055135789,0.065079423,0.013470381,0.085676896,0.091555972,0.104643303,0.086428212,0.11352002,0.111823495,0.110411965,0.111749787,0.08153332
0.0889701,0.178115,0.167961022,0.108832541,0.162847273,0.11902092,0.119537264,0.13465784,0.11834674,0.124249466,0.094409123,0.090949392,0.1049673,0.090556496,0.101898186,0.09497044,0.10223328,0.10726251,0.094431756,0.087047446,0.101488535,0.059061395,0.06608741,0.066832414,0.082900312,0.071836122,0.099647384,0.097595935,0.093119038,0.097918867,0.1036133
0.100685,0.0917367,0.08878823,0.085602563,0.089315184,0.10704726,0.111419395,0.11380499,0.10097626,0.096612275,0.083484667,0.077330695,0.094336599,0.07872011,0.09800364,0.09041553,0.09890589,0.094754696,0.075616944,0.063440362,0.075529873,0.029283093,0.059124856,0.0656319,0.077808981,0.066087759,0.100576848,0.098256902,0.097184435,0.098259802,0.088494614
0.0999999,0.230807,0.183040198,0.100358961,0.105879981,0.11621558,0.116815284,0.12783802,0.11414639,0.11550184,0.072821809,0.062187728,0.082750159,0.067953569,0.101359345,0.094138205,0.10391955,0.10393368,0.098140147,0.089660428,0.106092343,0.056991747,0.054517577,0.06163622,0.074729991,0.068510967,0.106356559,0.10474197,0.101160412,0.10346477,0.0992758
0.0793317,0.0979101,0.108448812,0.09524734,0.113608755,0.11728051,0.118568584,0.1264697,0.1134005,0.111354575,0.086691078,0.080578843,0.095373631,0.071236801,0.09129063,0.08466777,0.09105728,0.09133621,0.090745278,0.078896153,0.090081537,0.039476694,0.039367358,0.048011962,0.060592978,0.056967272,0.083612707,0.080601101,0.076357619,0.083841588,0.09666909
0.0875683,0.08131,0.0805803,0.080803815,0.082296208,0.10207504,0.10387363,0.10601899,0.09740151,0.089511834,0.097999626,0.095547161,0.105521154,0.089159329,0.09152438,0.084554754,0.09442412,0.090247236,0.087123234,0.074528876,0.084290093,0.029850582,0.049873982,0.059138909,0.070167351,0.067208675,0.091623517,0.090392341,0.087453068,0.092387154,0.0858633
0.1083133,0.0832217,0.092961774,0.089562505,0.11125341,0.10421207,0.10369399,0.11227276,0.10274068,0.09918479,0.09117498,0.091945474,0.097565287,0.091444017,0.1064449,0.097779416,0.106489316,0.10550526,0.090833234,0.077471831,0.091693797,0.036103202,0.065341292,0.073932557,0.086294206,0.081844744,0.113882514,0.112348666,0.107905951,0.113327457,0.08381329
0.0974967,0.0930032,0.161614842,0.103085695,0.25656803,0.1184538,0.11921599,0.13114724,0.11745172,0.118168846,0.105478389,0.103194232,0.113193638,0.103073855,0.113009356,0.10663857,0.11302086,0.11345216,0.109103075,0.09888067,0.114760268,0.057796532,0.086651736,0.092911209,0.108236648,0.100801364,0.109602148,0.106485851,0.101043356,0.108394767,0.084209815
0.1255517,0.098905,0.106356182,0.095454926,0.085768813,0.114244364,0.117751345,0.12266638,0.11118933,0.107913785,0.16898134,0.172542641,0.178721895,0.15997624,0.14742894,0.14187542,0.15072556,0.14120635,0.101132964,0.087543445,0.098195614,0.047039194,0.145528507,0.151410833,0.168062893,0.151774781,0.136351143,0.136673311,0.133890437,0.137840348,0.09039998
0.2708833,0.1402466,0.13904665,0.122965905,0.157009438,0.13709956,0.13750236,0.15242031,0.13536109,0.1440987,0.229783497,0.237095399,0.239433192,0.238473504,0.23242071,0.22730353,0.23467693,0.22426584,0.134217675,0.126273079,0.14506295,0.109294486,0.184922228,0.187494344,0.202187388,0.189678119,0.275940129,0.275839806,0.27644584,0.271731944,0.12491118
0.2151733,0.1810233,0.189502812,0.195714958,0.151465097,0.23627594,0.22985296,0.24248531,0.23408061,0.22675179,0.22049826,0.223982817,0.228979993,0.216988406,0.25198463,0.25164327,0.25965372,0.24929777,0.210255972,0.209101244,0.216374325,0.167131732,0.208454296,0.206466493,0.22883238,0.214739703,0.246859494,0.248404633,0.239470831,0.240651904,0.19292971
0.4078013,0.15414,0.169901498,0.176780498,0.234674673,0.22963591,0.22870375,0.23107055,0.21877606,0.2340845,0.271311115,0.283388793,0.282057183,0.260767052,0.3324752,0.34789935,0.33445832,0.32879347,0.188863355,0.185683638,0.203852124,0.157767793,0.274299264,0.294674165,0.299612923,0.268869227,0.376950326,0.377039795,0.382896066,0.365783664,0.17925265
0.2569767,0.5036967,0.312488588,0.212030473,0.393872585,0.33206993,0.29723114,0.29792938,0.31778315,0.2822077,0.259259812,0.250471876,0.271341049,0.245686739,0.2628409,0.26158434,0.28414187,0.26859948,0.273949511,0.264192508,0.26204239,0.203421565,0.24915289,0.26292816,0.272203656,0.277584093,0.280621736,0.270732885,0.268150366,0.265879968,0.31964415
0.2162183,0.146625,0.242524864,0.235114063,0.332735566,0.2682985,0.26668835,0.265151,0.26806927,0.27854684,0.211717133,0.218657397,0.22223617,0.231198249,0.22694159,0.23156519,0.22647566,0.2447969,0.198046779,0.192589133,0.230146864,0.178930903,0.220887356,0.230442327,0.247297202,0.236771698,0.201751096,0.195590925,0.186917826,0.207339489,0.24124417
0.1898766,0.176735,0.181497006,0.216499971,0.192104344,0.3022414,0.24699344,0.2668885,0.26585874,0.27697676,0.175718119,0.188264249,0.182893713,0.168086827,0.21342239,0.21969591,0.22601132,0.20346595,0.240051522,0.241745883,0.253525957,0.161070069,0.172506381,0.203170939,0.196957595,0.200530023,0.200885123,0.202537029,0.189162721,0.209531429,0.19985244
0.1695567,0.13125,0.19243945,0.190804651,0.120279958,0.19562042,0.22261019,0.2239109,0.22687152,0.21068229,0.096360647,0.106227859,0.098820284,0.098929904,0.18698591,0.18479459,0.18183309,0.19226241,0.169471933,0.170894664,0.180001455,0.129387122,0.135332246,0.156628586,0.160552652,0.15648532,0.170995366,0.171009007,0.154946195,0.17609486,0.18412864
0.17891,0.1764716,0.16194397,0.139749764,0.142884257,0.18457747,0.20183665,0.2064934,0.20539926,0.19470443,0.076620352,0.048971684,0.074111085,0.077649198,0.17860901,0.18056656,0.17655678,0.17587303,0.186130861,0.18949736,0.153958502,0.126237002,0.181725551,0.1870198,0.206389847,0.17905812,0.18536733,0.189675754,0.180550498,0.184090895,0.18632874
0.1489299,0.1701766,0.165585228,0.144164428,0.123043133,0.1830494,0.19715576,0.19707508,0.20361221,0.18976505,0.096250553,0.065222275,0.088170073,0.1573256,0.16226985,0.16291617,0.15990165,0.16268429,0.168587697,0.169088859,0.171939285,0.143291312,0.161037916,0.161658195,0.185644001,0.151940278,0.1565937,0.157593127,0.144705031,0.14933578,0.18809375
0.1150766,0.1476551,0.173926008,0.152989354,0.147202912,0.1753549,0.18027362,0.16934748,0.18007149,0.16963099,0.150920703,0.169964226,0.145972274,0.132513687,0.13028753,0.13614099,0.1411603,0.14123161,0.15883902,0.151800118,0.151321785,0.108015156,0.081902214,0.083002743,0.100870485,0.086744177,0.129915568,0.130770852,0.125723867,0.131197086,0.15991677
0.1758916,0.0953266,0.119637464,0.135559702,0.104740552,0.1598809,0.1549896,0.14487591,0.16985798,0.14189675,0.203630891,0.171566954,0.192352699,0.169870734,0.15630695,0.14783889,0.17006879,0.16080503,0.151814527,0.134669562,0.170153423,0.077870867,0.125226914,0.131869387,0.151477683,0.131622131,0.182463283,0.184057155,0.184483316,0.176759406,0.13339841
0.2017633,0.167715,0.215027522,0.168496422,0.140357658,0.18353778,0.18249518,0.19951673,0.19740969,0.20227827,0.074620108,0.083685331,0.058967899,0.053391533,0.18548924,0.18620251,0.18816014,0.19617233,0.184714714,0.175759903,0.203776825,0.169293889,0.159634935,0.168155487,0.181908443,0.163641077,0.210023536,0.208535175,0.211312427,0.205665083,0.1819819
0.1405233,0.0589283,0.172955064,0.168103271,0.144986379,0.19960475,0.2044369,0.20720458,0.21170373,0.21314423,0.035872399,0.024063889,0.060988681,0.073232086,0.15090522,0.15307353,0.16128372,0.16108654,0.205945587,0.202286538,0.217180469,0.15846209,0.149546091,0.158947693,0.164977097,0.166180405,0.1496785,0.146190059,0.14565775,0.144118901,0.17019755
0.1433151,0.4920114,0.19849885,0.130473458,0.150788352,0.17632575,0.18110056,0.17713992,0.17817682,0.18632652,0.118373085,0.073771014,0.124368501,0.153006557,0.13944751,0.14107953,0.15491769,0.1561748,0.169573319,0.150452151,0.160444329,0.118300709,0.177609145,0.18979948,0.193859204,0.198983585,0.145957352,0.144690405,0.13906971,0.150586895,0.1422045
0.1438283,0.1456583,0.157677266,0.145590196,0.192257955,0.18380502,0.17493376,0.18710867,0.1827437,0.18965067,0.193611855,0.145509632,0.188174525,0.140311911,0.17518821,0.17280056,0.18251467,0.17733413,0.184532216,0.172624384,0.220153929,0.146279765,0.160046514,0.168356342,0.185200619,0.175994357,0.162003748,0.158021839,0.146314268,0.169810072,0.1676909
0.2294867,0.11343,0.180315974,0.136996051,0.141446482,0.17072022,0.17153724,0.17533335,0.17691712,0.18197277,0.358864776,0.344281772,0.337630073,0.316263988,0.26208022,0.26303548,0.26929072,0.26750955,0.168935259,0.155007792,0.158585256,0.1153401,0.250692698,0.252803644,0.273952043,0.242236237,0.251136646,0.248444202,0.247937697,0.248168833,0.14561598
0.596717,0.1069867,0.156753788,0.177097365,0.132629982,0.21625385,0.21603957,0.23267078,0.22796428,0.22524372,0.536521082,0.529538932,0.526992743,0.500393257,0.44851047,0.4576758,0.47112936,0.46698406,0.237953113,0.235919863,0.260896386,0.247293721,0.446570259,0.473231582,0.45487802,0.434001689,0.596085268,0.603868943,0.59350869,0.59828876,0.18499173
